app_text,job_uids,num_jobs,first_occurrence_tst_created
segment users into cohorts and summarize key performance metrics for each group for stakeholder review.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
sequence and trigger multi-system workflow steps to execute end-to-end processes across disparate source platforms.,526b76ca-c4bb-474b-b03e-a8b44a602730,1,2019-11-28 16:49:35.060000+01:00
"serve indexed, low-latency datasets that integrate and partition incoming large-scale data, making them immediately queryable for downstream analytics and machine-learning pipelines.",8ecadb6f-b6b9-4e7a-86be-6898501fce45,1,2025-04-14 21:01:50.632000+02:00
serve interactive dashboards that visualize association data in real time.,c236c088-36f4-4b66-9871-e1e3bded16da,1,2023-11-10 20:34:52.196000+01:00
serve real-time interactive dashboards that display and continuously update key performance indicators (kpis).,c236c088-36f4-4b66-9871-e1e3bded16da,1,2023-11-10 20:34:52.196000+01:00
serve real-time prediction scores from deployed models to downstream systems on a continuous basis.,0b3e65c9-b852-483a-b7c1-973e4217a5ad,1,2019-11-28 16:49:35.062000+01:00
serve synchronized multi-angle replay clips of specific match events to officials on demand,f37220a2-376d-4d5c-9791-209d92aa8f75,1,2023-12-21 14:19:45.929000+01:00
serve versioned rest or cli endpoints that deliver curated datasets to downstream applications.,753c35b5-1e4c-4439-b8fc-10ca2b5baa51,1,2022-05-31 10:02:38.718000+02:00
"shard and replicate petabyte-scale structured and unstructured data across distributed storage nodes to provide scalable, fault-tolerant persistence.",315604d2-432a-400a-9c83-a0132d0fb3c0,1,2020-04-28 19:04:43.611000+02:00
signal goal or no-goal status in real time to the referee,f37220a2-376d-4d5c-9791-209d92aa8f75,1,2023-12-21 14:19:45.929000+01:00
simulate and forecast future system behaviors across multiple data-driven scenarios.,8d108c53-9348-4cef-9bb6-ccaed7e79abb,1,2018-02-22 14:58:46.658000+01:00
simulate scenario outcomes based on varying input assumptions.,d8a4820d-a7ad-435b-8526-82902a9c30ad,1,2017-04-27 13:57:05+02:00
slice digital 3-d dental models into ordered cross-sectional layers for additive manufacturing or cam machining.,cc13b0d3-7b49-4a51-9a39-25829ca27021,1,2019-11-19 09:11:48.318000+01:00
standardize and ingest incoming football data into uefa’s approved data warehouse.,e5370c08-41c6-4a22-a409-3f00b63f3e75,1,2024-01-10 09:31:18.412000+01:00
"standardize and normalize heterogeneous structured and unstructured data into a unified, analytics-ready format.",3532fa40-6d94-48df-9165-b0ff18449441,1,2019-06-27 00:35:00.582000+02:00
"standardize and reconcile incoming financial records across platforms to deliver a cleansed, integrity-verified dataset ready for downstream reporting.",0f7221e3-7463-4f9c-bfcf-364a9f21022e,1,2024-07-29 14:45:05.929000+02:00
"standardize raw police incident records into a structured, analysis-ready crime dataset.",42b4d243-c7c2-4a33-b202-3f75a30d7da0,1,2025-06-17 01:26:49.929000+02:00
"standardize, harmonize, and merge multi-format structured and unstructured data into a single analytics-ready dataset.",98b96b27-0c44-443c-acac-3957458c30f7,1,2019-07-16 03:02:01.947000+02:00
"stream synchronized, multi-angle, real-time video replays of detected potential match incidents to referees’ review interfaces.",b9d1f851-a559-431e-bced-2e7f0da83287,1,2023-02-03 16:17:06.833000+01:00
"summarize and visualize validated, linked aviation datasets into standardized and ad-hoc operational reports.",86815f19-7f14-4fa4-b28c-60935bf619c0,1,2022-03-03 04:51:00.274000+01:00
summarize audience performance metrics into stakeholder-ready reports.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
summarize correlations and trends across structured and unstructured datasets to highlight actionable insights.,313accd4-b7c6-4ac7-b898-cd174ea9c3b0,1,2018-11-20 10:38:34.366000+01:00
summarize key business insights extracted from quantitative datasets.,39dab1b1-f039-4e66-8da7-6aa9086dde85,1,2019-06-27 21:42:07.276000+02:00
summarize key correlations and patterns found within structured and unstructured datasets.,34b55766-eccf-4834-88a3-bef5e91db810,1,2021-06-10 21:33:50.997000+02:00
summarize key patterns and trends in datasets into visual analytical reports using machine-learning techniques.,a51ca921-26a8-4f6d-91c5-80a3c9a1b461,1,2023-12-14 14:37:34.691000+01:00
summarize key performance metrics into formatted periodic reports and automatically dispatch them to designated recipient lists.,c236c088-36f4-4b66-9871-e1e3bded16da,1,2023-11-10 20:34:52.196000+01:00
summarize key statistical metrics from unstructured data sets into structured reports.,65782da5-0cea-4f05-a6cd-628469b232d9,1,2023-05-09 12:22:13.146000+02:00
summarize performance metrics across customer return categories into automated comparative analytics reports.,47d92ac8-a8b8-463b-8a7d-abdc841569f2,1,2023-10-12 16:42:43.103000+02:00
summarize relevant operational and performance metrics into stakeholder-ready periodic and on-demand analytical reports.,a96d5a62-983e-4238-9a23-a1cfa94a8ac6,1,2024-01-10 15:38:20.105000+01:00
summarize unstructured data into a concise report of statistical findings.,bb043b39-2e3c-47ff-a720-a20ad70c2d69,1,2018-11-19 10:28:52.665000+01:00
surface and visualize actionable business insights in interactive dashboards for decision-makers.,79dd79ae-a7c2-4db0-8b72-17c626c26cbe,1,2019-06-27 21:42:07.276000+02:00
synchronize datasets across designated source and target platforms according to predefined pipeline workflows.,753c35b5-1e4c-4439-b8fc-10ca2b5baa51,1,2022-05-31 10:02:38.718000+02:00
synchronize scheduled data feeds into target databases at predefined intervals.,c236c088-36f4-4b66-9871-e1e3bded16da,1,2023-11-10 20:34:52.196000+01:00
tabulate and statistically score incoming questionnaire responses to produce a summarized survey-results report.,b14c1459-5699-4dd2-9bfb-6fe1cb06e5a3,1,2020-06-02 19:09:59.712000+02:00
"tailor course content, difficulty levels, and delivery formats to create individualized learning pathways for each employee.",183b1e3b-e069-4423-9ab6-e6b33565ca8d,1,2024-02-15 12:08:32.546000+01:00
timestamp and store structured metadata for every var and glt incident across competitions to enable monitoring and reporting,f37220a2-376d-4d5c-9791-209d92aa8f75,1,2023-12-21 14:19:45.929000+01:00
train and validate predictive models from curated datasets to support data-driven decision making.,47d92ac8-a8b8-463b-8a7d-abdc841569f2,1,2023-10-12 16:42:43.103000+02:00
train machine-learning models in a managed cloud platform and output production-ready model endpoints.,825250ee-2514-4bf7-8c1c-9dcf6cd1ac9a,1,2022-08-11 13:11:05.675000+02:00
train predictive models from customer data to forecast future customer behavior metrics.,4a726393-e8a7-4476-9c43-e91d42dd509b,1,2023-06-09 10:13:05.405000+02:00
"train, deploy, and serve machine-learning models across cloud infrastructure at production scale.",860fba3b-5a64-4b40-9249-6ca151ec44df,1,2022-08-11 13:11:05.700000+02:00
"transfer, transform, and validate datasets into designated target repositories via fully automated data pipelines.",a4b7351c-82f1-448d-995b-2a065cde077e,1,2023-09-22 15:53:35.772000+02:00
"transform and aggregate petabyte-scale datasets across distributed nodes into finalized, query-ready data outputs.",c4deee69-4625-4993-8135-ee9271f70386,1,2023-09-25 10:53:56.845000+02:00
"transform and consolidate heterogeneous raw data into a cleansed, analysis-ready dataset.",180b3d96-9772-438e-a857-abe72db566ea,1,2022-08-11 13:11:05.704000+02:00
"transform and index massive structured and unstructured datasets into a consolidated, query-ready repository.",315604d2-432a-400a-9c83-a0132d0fb3c0,1,2020-04-28 19:04:43.611000+02:00
"transform and partition petabyte-scale raw data into structured, query-ready datasets using distributed processing frameworks.",21101116-154f-48c4-8546-95616c66f2fc,1,2019-11-28 16:49:35.063000+01:00
"transform and partition raw, large-scale datasets across a distributed cluster into query-optimized data files ready for downstream consumption.",3532fa40-6d94-48df-9165-b0ff18449441,1,2019-06-27 00:35:00.582000+02:00
"transform diverse structured and unstructured data sources into a unified, cleaned, and formatted dataset ready for downstream analytics.",41c157a1-e5ee-401f-bd31-e0c6f5a42f2e,1,2019-06-27 21:42:07.276000+02:00
transform heterogeneous structured and unstructured data into standardized analytics-ready datasets within distributed big-data environments.,a4b7351c-82f1-448d-995b-2a065cde077e,1,2023-09-22 15:53:35.772000+02:00
"transform incoming raw data streams into structured, cleaned datasets in real-time, near-real-time, or batch modes.",753c35b5-1e4c-4439-b8fc-10ca2b5baa51,1,2022-05-31 10:02:38.718000+02:00
"transform massive structured and unstructured datasets in parallel to output a unified, cleaned, and normalized data repository.",c2645884-23f6-402a-8c95-ab47342cb7e4,1,2021-10-13 19:38:37.279000+02:00
"transform raw data streams into structured, quality-validated datasets and automatically supply them to downstream analytics and machine-learning services.",39dab1b1-f039-4e66-8da7-6aa9086dde85,1,2019-06-27 21:42:07.276000+02:00
"transform raw operational data into reproducible, scalable feature datasets that automatically feed downstream machine-learning and analytics workloads.",cf749ec0-baa8-42c8-ab22-0ebc4b803dca,1,2019-06-27 00:35:00.580000+02:00
"transform raw source data into cleaned, normalized feature datasets that are reproducibly stored for downstream machine-learning model training.",0b3e65c9-b852-483a-b7c1-973e4217a5ad,1,2019-11-28 16:49:35.062000+01:00
"transform raw source data into reproducible, scalable, and versioned feature datasets for downstream machine-learning and analytics models.",4edb9146-4f16-451a-a7c7-05d5e4bcd0ec,1,2019-06-27 00:35:00.582000+02:00
"transform raw, distributed data into validated, production-grade datasets ready for downstream applications.",55dc8ec7-d7fc-49c0-9e48-7a17e738c15c,1,2022-12-13 13:08:02.166000+01:00
"transform raw, large-scale datasets into aggregated, query-ready tables across distributed computing clusters using spark/hadoop frameworks.",ed8afde5-3530-4856-a937-25808f6ab09b,1,2021-10-13 19:38:34.666000+02:00
"transform, clean, and standardize heterogeneous structured and unstructured datasets into a machine-ready format for downstream analytics or model training.",23358189-fb91-412f-842c-bef9229956ff,1,2019-06-27 00:35:00.581000+02:00
"translate and linguistically adapt documents between german, french, and english to suit specified target audiences.",09fd1fa5-f634-4c39-84aa-2405538b3437,1,2025-01-16 17:21:38.295000+01:00
"translate and localize presentation slide decks between german, french, and english to fit specified audience profiles.",09fd1fa5-f634-4c39-84aa-2405538b3437,1,2025-01-16 17:21:38.295000+01:00
trigger and route tasks across integrated applications to complete end-to-end business process workflows within the bpm engine.,c7abbf2a-0b43-4a42-a670-b406b0f881dd,1,2020-07-27 16:51:00.883000+02:00
trigger data-remediation workflows for detected data-quality issues.,753c35b5-1e4c-4439-b8fc-10ca2b5baa51,1,2022-05-31 10:02:38.718000+02:00
update and publish an up-to-date data catalog for end-users.,753c35b5-1e4c-4439-b8fc-10ca2b5baa51,1,2022-05-31 10:02:38.718000+02:00
update live dashboards of key performance indicators from continuous data streams.,860fba3b-5a64-4b40-9249-6ca151ec44df,1,2022-08-11 13:11:05.700000+02:00
update real-time dashboards with continuously aggregated metrics derived from incoming data streams.,f2d4be67-0a3c-4b08-bf0e-f9c1c292db52,1,2018-02-22 14:50:42+01:00
"version and snapshot each trained model and its data-processing pipeline into immutable, lineage-tracked artifacts that enable exact reproducibility.",825250ee-2514-4bf7-8c1c-9dcf6cd1ac9a,1,2022-08-11 13:11:05.675000+02:00
visualize analytic results into interactive reports and dashboards for stakeholder consumption.,fe2ec994-3665-44dd-a540-6c1ba96c29eb,1,2024-09-13 12:46:32.673000+02:00
visualize detected patterns and model results in interactive charts and dashboards.,a956f957-f910-4173-b48b-197cd0d8a909,1,2020-04-28 19:04:43.611000+02:00
visualize interactive business-intelligence dashboards from enterprise resource-planning data to guide real-time goods-management decisions.,4a726393-e8a7-4476-9c43-e91d42dd509b,1,2023-06-09 10:13:05.405000+02:00
visualize sensory-analysis results in interactive digital dashboards to facilitate clear result communication.,84bfc7cb-a8ea-460a-b50b-676f3a12d384,1,2025-05-16 09:52:25.338000+02:00
visualize structured financial data as interactive power bi dashboards and reports.,0f7221e3-7463-4f9c-bfcf-364a9f21022e,1,2024-07-29 14:45:05.929000+02:00
visualize system-derived insights in interactive dashboards for stakeholder use.,c9ac2369-88c6-42a7-8f28-af45cd68e356,1,2023-11-22 19:16:21.510000+01:00
